巨鹿站,130529,河北省邢台市巨鹿县,115.203247,37.285039
衡水站,131102,河北省衡水市桃城区,115.691394,37.743738
衡水北站,131102,河北省衡水市桃城区,115.675089,37.772833
饶阳站,131124,河北省衡水市饶阳县,115.7169,38.237431
深州站,131182,河北省衡水市深州市,115.613442,38.011567
枣强站,131121,河北省衡水市枣强县,115.738258,37.504443
景州站,131127,河北省衡水市景县,116.139005,37.647074
大营镇站,131121,河北省衡水市枣强县,115.736018,37.318279
孙家庄站,131103,河北省衡水市冀州区,115.487994,37.499460
崔家庙站,131128,河北省衡水市阜城县,116.412100,37.927258
衡水东站,131122,河北省衡水市武邑县,115.94443,37.717669
沧州站,130902,河北省沧州市新华区,116.877617,38.308926
沧州西站,130921,河北省沧州市沧县,116.768146,38.306459
任丘站,130982,河北省沧州市任丘市,116.144318,38.694298
肃宁站,130926,河北省沧州市肃宁县,115.850045,38.4149
东光站,130923,河北省沧州市东光县,116.531433,37.892465
吴桥站,130928,河北省沧州市吴桥县,116.386403,37.627958
泊头站,130981,河北省沧州市泊头市,116.586402,38.06055
青县站,130922,河北省沧州市青县,116.838631,38.577822
沧州东站(建设中),130902,河北省沧州市新华区,116.918701,38.356317
孟村站,130930,河北省沧州市孟村回族自治县,117.093206,38.024397
太原站,140106,山西省太原市迎泽区,112.587115,37.860259
太原东站,140107,山西省太原市杏花岭区,112.586731,37.885498
太原北站,140108,山西省太原市尖草坪区,112.565853,37.91781
太原南站,140105,山西省太原市小店区,112.610823,37.791639
汾河站,140108,山西省太原市尖草坪区,112.538598,37.948094
古交站,140181,山西省太原市古交市,112.163841,37.91823
镇城底站,140181,山西省太原市古交市,112.063209,37.951258
西草寨站,140105,山西省太原市小店区,112.491165,37.660632
北格站,140105,山西省太原市小店区,112.548173,37.654019
娄烦站,140123,山西省太原市娄烦县,111.843978,38.073463
阳泉站,140302,山西省阳泉市城区,113.591981,37.856706
阳泉北站,140322,山西省阳泉市盂县,113.438186,38.114494
阳泉东站,140311,山西省阳泉市郊区,113.599581,37.88516
娘子关站,140321,山西省阳泉市平定县,113.88006,37.962355
测石站,140311,山西省阳泉市郊区,113.394287,37.861441
河底站,140311,山西省阳泉市郊区,113.571174,38.002496
滴流磴站,140322,山西省阳泉市盂县,113.360893,38.448321
盂县东站(暂停营业),140322,山西省阳泉市盂县,113.516553,38.104959
下盘石站,140321,山西省阳泉市平定县,113.791878,37.885196
程家站,140321,山西省阳泉市平定县,113.851758,37.922674
朔州站,140602,山西省朔州市朔城区,112.448324,39.315518
怀仁站,140681,山西省朔州市怀仁市,113.094518,39.828523
应县站,140622,山西省朔州市应县,113.063388,39.625114
岱岳站,140621,山西省朔州市山阴县,112.825101,39.516781
山阴站,140621,山西省朔州市山阴县,112.940932,39.466515
朔州西站,140602,山西省朔州市朔城区,112.406367,39.298581
怀仁东站,140681,山西省朔州市怀仁市,113.162502,39.793942
神头站,140602,山西省朔州市朔城区,112.551283,39.359928
朔州东站(建设中),140602,山西省朔州市朔城区,112.597307,39.300949
麻家梁站,140602,山西省朔州市朔城区,112.416950,39.183825
吕梁站,141102,山西省吕梁市离石区,111.1377,37.568014
汾阳站,141182,山西省吕梁市汾阳市,111.916809,37.372114
文水站,141121,山西省吕梁市文水县,112.078023,37.439712
交城站,141122,山西省吕梁市交城县,112.195408,37.520892
孝西站,141181,山西省吕梁市孝义市,111.774879,37.139002
柳林南站(建设中),141125,山西省吕梁市柳林县,110.931843,37.443191
阳泉曲站,141181,山西省吕梁市孝义市,111.553109,37.074188
蔡家崖站,141123,山西省吕梁市兴县,111.0221,38.493725
孝南站,141181,山西省吕梁市孝义市,111.824622,37.10215
兑镇站,141181,山西省吕梁市孝义市,111.610378,37.090113
大同站,140213,山西省大同市平城区,113.304047,40.120843
大同东站,140213,山西省大同市平城区,113.362389,40.113732
大同南站,140213,山西省大同市平城区,113.365088,40.046162
灵丘站,140224,山西省大同市灵丘县,114.222629,39.462067
天镇站,140222,山西省大同市天镇县,114.067758,40.452031
燕庄站,140213,山西省大同市平城区,113.332053,40.135929
阳高站,140221,山西省大同市阳高县,113.739509,40.36539
永嘉堡站,140222,山西省大同市天镇县,114.222483,40.528966
云冈站,140214,山西省大同市云冈区,113.178354,40.101294
聚乐堡站,140215,山西省大同市云州区,113.600746,40.137608
榆次站,140702,山西省晋中市榆次区,112.731513,37.696384
介休站,140781,山西省晋中市介休市,111.918849,37.018445
平遥站,140728,山西省晋中市平遥县,112.168596,37.20757
灵石站,140729,山西省晋中市灵石县,111.771488,36.86059
祁县站,140727,山西省晋中市祁县,112.332718,37.346803
平遥古城站,140728,山西省晋中市平遥县,112.148933,37.157199
太谷站,140703,山西省晋中市太谷区,112.570375,37.421945
晋中站,140702,山西省晋中市榆次区,112.642424,37.686554
介休东站,140781,山西省晋中市介休市,111.987499,37.053347
灵石东站,140729,山西省晋中市灵石县,111.91545,36.879707
忻州站,140902,山西省忻州市忻府区,112.746465,38.419703
原平站,140981,山西省忻州市原平市,112.727127,38.718849
五台山站,140924,山西省忻州市繁峙县,113.565969,39.265211
保德站,140931,山西省忻州市保德县,111.081856,38.960601
忻州西站,140902,山西省忻州市忻府区,112.69332,38.443096
五寨站,140928,山西省忻州市五寨县,111.833723,38.916953
宁武站,140925,山西省忻州市宁武县,112.320164,39.007648
平社站,140902,山西省忻州市忻府区,112.596152,38.277754
定襄站,140921,山西省忻州市定襄县,112.960605,38.478584
代县站,140923,山西省忻州市代县,112.984503,39.076841
晋城站,140502,山西省晋城市城区,112.873435,35.475763
晋城北站,140525,山西省晋城市泽州县,112.904873,35.510476
高平站,140581,山西省晋城市高平市,112.918692,35.801271
晋城东站,140525,山西省晋城市泽州县,112.983555,35.534277
西武匠站,140502,山西省晋城市城区,112.876603,35.450084
高平东站,140581,山西省晋城市高平市,112.964253,35.733501
东元庆站,140525,山西省晋城市泽州县,112.939667,35.570219
孔庄站,140525,山西省晋城市泽州县,112.964179,35.330589
北板桥站,140525,山西省晋城市泽州县,112.895969,35.647689
西阳村站,140581,山西省晋城市高平市,112.874305,35.873919
长治站,140403,山西省长治市潞州区,113.070226,36.188322
长治北站,140403,山西省长治市潞州区,113.125788,36.307892
长治东站,140403,山西省长治市潞州区,113.163628,36.229623
长治南站,140404,山西省长治市上党区,113.107181,36.092643
潞城站,140406,山西省长治市潞城区,113.221896,36.320754
大辛庄站,140403,山西省长治市潞州区,113.100578,36.242664
黎城站,140426,山西省长治市黎城县,113.392319,36.515285
小宋站,140404,山西省长治市上党区,113.025233,36.130013
沁县站,140430,山西省长治市沁县,112.705243,36.758712
北舍站,140406,山西省长治市潞城区,113.163687,36.321742
运城站,140802,山西省运城市盐湖区,110.990483,35.025867
运城北站,140802,山西省运城市盐湖区,110.984745,35.098864
永济北站,140881,山西省运城市永济市,110.424812,35.027432
闻喜西站,140823,山西省运城市闻喜县,111.180278,35.336251
东镇站,140823,山西省运城市闻喜县,111.310901,35.425976
永济站,140881,山西省运城市永济市,110.453862,34.869937
河津站,140882,山西省运城市河津市,110.725804,35.587404
稷山站,140824,山西省运城市稷山县,110.995611,35.612392
闻喜站,140823,山西省运城市闻喜县,111.216613,35.356217
新绛站,140825,山西省运城市新绛县,111.210006,35.610246
临汾站,141002,山西省临汾市尧都区,111.537207,36.088563
侯马站,141081,山西省临汾市侯马市,111.358508,35.613232
临汾西站,141002,山西省临汾市尧都区,111.466741,36.101166
洪洞站,141024,山西省临汾市洪洞县,111.671043,36.261884
侯马西站,141081,山西省临汾市侯马市,111.289142,35.601526
洪洞西站,141024,山西省临汾市洪洞县,111.581472,36.253447
霍州东站,141082,山西省临汾市霍州市,111.836818,36.564754
襄汾西站,141023,山西省临汾市襄汾县,111.337225,35.838207
霍州站,141082,山西省临汾市霍州市,111.71971,36.586171
襄汾站,141023,山西省临汾市襄汾县,111.442258,35.880184
白城站,220802,吉林省白城市洮北区,122.86446,45.61756
通榆站,220822,吉林省白城市通榆县,123.076152,44.805162
大安站,220882,吉林省白城市大安市,124.283715,45.483175
大安北站,220882,吉林省白城市大安市,124.237715,45.516728
洮南站,220881,吉林省白城市洮南市,122.809052,45.340514
镇赉站,220821,吉林省白城市镇赉县,123.194221,45.857904
平台站,220802,吉林省白城市洮北区,122.660455,45.718608
到保站,220802,吉林省白城市洮北区,123.169692,45.598478
镇西站,220802,吉林省白城市洮北区,122.40888,45.840696
大安西站,220882,吉林省白城市大安市,124.155060,45.531463
长春站,220103,吉林省长春市宽城区,125.324783,43.911534
长春南站,220104,吉林省长春市朝阳区,125.258987,43.850944
长春东站,220105,吉林省长春市二道区,125.371932,43.898863
长春西站,220106,吉林省长春市绿园区,125.200889,43.876654
长春北站,220103,吉林省长春市宽城区,125.349007,43.960199
榆树站,220182,吉林省长春市榆树市,126.534603,44.817196
农安站,220122,吉林省长春市农安县,125.161025,44.435975
龙嘉站,220113,吉林省长春市九台区,125.70023,43.992555
德惠站,220183,吉林省长春市德惠市,125.716944,44.533777
九台站,220113,吉林省长春市九台区,125.83867,44.149756
松原站,220702,吉林省松原市宁江区,124.8171,45.108996
扶余站,220781,吉林省松原市扶余市,126.025051,44.986952
太平川站,220722,吉林省松原市长岭县,123.183436,44.399945
王府站,220721,吉林省松原市前郭尔罗斯蒙古族自治县,125.005764,44.88032
扶余北站,220781,吉林省松原市扶余市,126.003903,45.007877
长山屯站,220721,吉林省松原市前郭尔罗斯蒙古族自治县,124.468149,45.314355
蔡家沟站,220781,吉林省松原市扶余市,126.137736,45.119799
松原北站,220702,吉林省松原市宁江区,124.997644,45.106597
团山站,220781,吉林省松原市扶余市,125.972765,44.910184
三井子站,220781,吉林省松原市扶余市,125.35167,45.104355
吉林站,220202,吉林省吉林市昌邑区,126.577962,43.859085
蛟河西站,220281,吉林省吉林市蛟河市,127.299714,43.729408
吉舒站,220283,吉林省吉林市舒兰市,126.802809,44.287995
大长屯站,220211,吉林省吉林市丰满区,126.589756,43.79465
桦皮厂站,220202,吉林省吉林市昌邑区,126.231228,43.99644
蛟河站,220281,吉林省吉林市蛟河市,127.351067,43.725728
磐石站,220284,吉林省吉林市磐石市,126.068841,42.927765
舒兰站,220283,吉林省吉林市舒兰市,126.95462,44.408106
丰广站,220203,吉林省吉林市龙潭区,126.714606,44.251168
棋盘站,220203,吉林省吉林市龙潭区,126.553098,43.969355
辽源站,220402,吉林省辽源市龙山区,125.129005,42.905127
东丰站,220421,吉林省辽源市东丰县,125.545194,42.654384
白泉站,220422,吉林省辽源市东辽县,125.001299,42.926204
安恕站,220422,吉林省辽源市东辽县,125.037761,42.788716
建安站,220422,吉林省辽源市东辽县,125.083356,43.097067
通化站,220502,吉林省通化市东昌区,125.980017,41.75329
梅河口站,220581,吉林省通化市梅河口市,125.685042,42.53582
集安站,220582,吉林省通化市集安市,126.204157,41.13568
柳河站,220524,吉林省通化市柳河县,125.765474,42.290463
朝阳镇站,220523,吉林省通化市辉南县,126.027994,42.684294
鸭园站,220503,吉林省通化市二道江区,126.180894,41.76213
山城镇站,220581,吉林省通化市梅河口市,125.432877,42.378956
菇园站,220503,吉林省通化市二道江区,126.244001,41.803560
铁厂站,220503,吉林省通化市二道江区,126.203119,41.717098
水洞站,220503,吉林省通化市二道江区,126.122009,41.776614
四平站,220302,吉林省四平市铁西区,124.373552,43.16775
四平东站,220303,吉林省四平市铁东区,124.43795,43.138658
双辽站,220382,吉林省四平市双辽市,123.518398,43.49349
郭家店站,220322,吉林省四平市梨树县,124.577538,43.341816
伊通站,220323,吉林省四平市伊通满族自治县,125.288372,43.369917
石岭站,220303,吉林省四平市铁东区,124.703052,43.091229
哈福站,220303,吉林省四平市铁东区,124.535807,43.09536
山场屯站(暂停营业),220382,吉林省四平市双辽市,123.548045,43.548179
茂林站,220382,吉林省四平市双辽市,123.401963,43.978583
延吉站,222401,吉林省延边朝鲜族自治州延吉市,129.49734,42.886612
图们站,222402,吉林省延边朝鲜族自治州图们市,129.840495,42.964878
敦化站,222403,吉林省延边朝鲜族自治州敦化市,128.245432,43.379134
白河站,222426,吉林省延边朝鲜族自治州安图县,128.133715,42.453092
珲春站,222404,吉林省延边朝鲜族自治州珲春市,130.403706,42.901652
延吉西站,222401,吉林省延边朝鲜族自治州延吉市,129.414728,42.904419
和龙站,222406,吉林省延边朝鲜族自治州和龙市,128.99619,42.55566
龙井站,222405,吉林省延边朝鲜族自治州龙井市,129.430881,42.779028
安图站,222426,吉林省延边朝鲜族自治州安图县,128.9082,43.116444
安图西站,222426,吉林省延边朝鲜族自治州安图县,128.894347,43.113735
白山市站,220602,吉林省白山市浑江区,126.458285,41.952433
临江站,220681,吉林省白山市临江市,126.901943,41.803163
松江河站,220621,吉林省白山市抚松县,127.481792,42.188528
江源站,220605,吉林省白山市江源区,126.582177,42.041356
道清站,220602,吉林省白山市浑江区,126.288442,41.844331
珠宝岗站,220621,吉林省白山市抚松县,127.328631,42.187171
湾沟站,220605,吉林省白山市江源区,126.899844,42.066427
泉阳站,220621,吉林省白山市抚松县,127.540596,42.340287
永红站,220605,吉林省白山市江源区,127.118093,42.097458
西川站,220605,吉林省白山市江源区,127.004603,42.027882
葫芦岛站,211402,辽宁省葫芦岛市连山区,120.869694,40.754149
葫芦岛北站,211402,辽宁省葫芦岛市连山区,120.763552,40.742995
绥中站,211421,辽宁省葫芦岛市绥中县,120.353727,40.321967
兴城站,211481,辽宁省葫芦岛市兴城市,120.702143,40.624761
东戴河站,211421,辽宁省葫芦岛市绥中县,119.8466,40.042187
建昌站,211422,辽宁省葫芦岛市建昌县,119.822825,40.806317
绥中北站,211421,辽宁省葫芦岛市绥中县,120.323857,40.348524
柳树屯站,211402,辽宁省葫芦岛市连山区,120.799483,40.764146
四新站,211402,辽宁省葫芦岛市连山区,120.727912,40.803594
高桥北站(建设中),211404,辽宁省葫芦岛市南票区,120.984605,40.907967
丹东站,210603,辽宁省丹东市振兴区,124.3876,40.124095
凤凰城站,210682,辽宁省丹东市凤城市,124.059224,40.448982
凤城东站,210682,辽宁省丹东市凤城市,124.134691,40.464412
五龙背站(建设中),210604,辽宁省丹东市振安区,124.275904,40.259825
同兴站,210604,辽宁省丹东市振安区,124.322787,40.119730
丹东西站,210603,辽宁省丹东市振兴区,124.262796,39.999878
五龙背东站,210604,辽宁省丹东市振安区,124.287003,40.265019
东港北站,210681,辽宁省丹东市东港市,124.130705,39.910661
大孤山站,210681,辽宁省丹东市东港市,123.585816,39.935238
长甸站(暂停营业),210624,辽宁省丹东市宽甸满族自治县,124.81145,40.482124
大连站,210202,辽宁省大连市中山区,121.633317,38.922576
大连北站,210211,辽宁省大连市甘井子区,121.6073,39.016712
金州站,210213,辽宁省大连市金州区,121.726358,39.087511
瓦房店站,210281,辽宁省大连市瓦房店市,122.008121,39.627667
普兰店站,210214,辽宁省大连市普兰店区,121.960585,39.401253
周水子站,210211,辽宁省大连市甘井子区,121.565769,38.955928
南关岭站,210211,辽宁省大连市甘井子区,121.586588,39.007195
庄河北站,210283,辽宁省大连市庄河市,122.936068,39.727814
登沙河站,210213,辽宁省大连市金州区,122.068873,39.222158
杏树屯站,210213,辽宁省大连市金州区,122.155818,39.264366
锦州站,210703,辽宁省锦州市凌河区,121.140195,41.124974
锦州南站,210711,辽宁省锦州市太和区,121.125359,41.017019
沟帮子站,210782,辽宁省锦州市北镇市,121.775682,41.361447
大虎山站,210726,辽宁省锦州市黑山县,122.148568,41.612532
义县站,210727,辽宁省锦州市义县,121.227932,41.522045
锦州北站,210711,辽宁省锦州市太和区,121.126966,41.180556
女儿河站,210711,辽宁省锦州市太和区,121.044105,41.066971
凌海站,210781,辽宁省锦州市凌海市,121.362223,41.181431
桃园站,210711,辽宁省锦州市太和区,121.085877,41.1029
李相屯站,210711,辽宁省锦州市太和区,121.205356,41.198136
抚顺北站,210411,辽宁省抚顺市顺城区,123.918225,41.888785
清原站,210423,辽宁省抚顺市清原满族自治县,124.935533,42.104813
抚顺站(暂停营业),210402,辽宁省抚顺市新抚区,123.902777,41.863761
南口前站(建设中),210423,辽宁省抚顺市清原满族自治县,124.614118,42.00063
瓢儿屯站,210404,辽宁省抚顺市望花区,123.795771,41.843571
南杂木站,210422,辽宁省抚顺市新宾满族自治县,124.407764,41.965486
大官屯站(暂停营业),210402,辽宁省抚顺市新抚区,123.871388,41.856059
李石寨站,210404,辽宁省抚顺市望花区,123.727544,41.817229
新生桥站,210402,辽宁省抚顺市新抚区,123.843511,41.844625
铁岭站,211202,辽宁省铁岭市银州区,123.836357,42.293298
开原站,211282,辽宁省铁岭市开原市,124.031828,42.546993
昌图站,211224,辽宁省铁岭市昌图县,124.118056,42.778925
西丰站,211223,辽宁省铁岭市西丰县,124.707313,42.73447
铁岭西站,211221,辽宁省铁岭市铁岭县,123.672545,42.232867
昌图西站,211224,辽宁省铁岭市昌图县,124.066532,42.777927
八面城站,211224,辽宁省铁岭市昌图县,124.061332,43.209746
开原西站,211282,辽宁省铁岭市开原市,123.918563,42.549474
曲家店站,211224,辽宁省铁岭市昌图县,123.932601,43.227382
三江口站,211224,辽宁省铁岭市昌图县,123.72061,43.37089
营口站,210802,辽宁省营口市站前区,122.265611,40.685657
大石桥站,210882,辽宁省营口市大石桥市,122.503719,40.643485
鲅鱼圈站,210804,辽宁省营口市鲅鱼圈区,122.094481,40.188026
熊岳城站,210804,辽宁省营口市鲅鱼圈区,122.147807,40.181441
盖州站,210881,辽宁省营口市盖州市,122.333311,40.419697
营口东站,210811,辽宁省营口市老边区,122.427211,40.625442
盖州西站,210881,辽宁省营口市盖州市,122.274189,40.404567
沙岗站,210881,辽宁省营口市盖州市,122.260151,40.346360
坨台站,210811,辽宁省营口市老边区,122.312627,40.639977
沈阳站,210106,辽宁省沈阳市铁西区,123.39285,41.795092
沈阳北站,210103,辽宁省沈阳市沈河区,123.436199,41.81917
沈阳东站,210104,辽宁省沈阳市大东区,123.500928,41.822493
新民站,210181,辽宁省沈阳市新民市,122.816539,42.001111
苏家屯站,210111,辽宁省沈阳市苏家屯区,123.354298,41.66253
辽中站,210115,辽宁省沈阳市辽中区,122.771047,41.559355
